Title,URL,Volume Issue,Vol Issue Year
Knowledge-based sense disambiguation (almost) for all structures,https://www.sciencedirect.com/science/article/pii/S0306437910000815,Pages 115-536 (April 2011),April 2011
A framework for corroborating answers from multiple web sources,https://www.sciencedirect.com/science/article/pii/S0306437910000852,Pages 115-536 (April 2011),April 2011
Time prediction based on process mining,https://www.sciencedirect.com/science/article/pii/S0306437910000864,Pages 115-536 (April 2011),April 2011
Metric and trigonometric pruning for clustering of uncertain data in 2D geometric space,https://www.sciencedirect.com/science/article/pii/S0306437910000992,Pages 115-536 (April 2011),April 2011
Similarity of business process models: Metrics and evaluation,https://www.sciencedirect.com/science/article/pii/S0306437910001006,Pages 115-536 (April 2011),April 2011
Product-based workflow support,https://www.sciencedirect.com/science/article/pii/S0306437910001080,Pages 115-536 (April 2011),April 2011
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437910000888,Pages 1-114 (March 2011),March 2011
Introduction to the Special Issue on ADBIS 2009,https://www.sciencedirect.com/science/article/pii/S0306437910000943,Pages 1-114 (March 2011),March 2011
Cost-based vectorization of instance-based integration processes,https://www.sciencedirect.com/science/article/pii/S030643791000061X,Pages 1-114 (March 2011),March 2011
Temporal data classification using linear classifiers,https://www.sciencedirect.com/science/article/pii/S0306437910000608,Pages 1-114 (March 2011),March 2011
Maintaining consistent results of continuous queries under diverse window specifications,https://www.sciencedirect.com/science/article/pii/S030643791000013X,Pages 1-114 (March 2011),March 2011
Generalizing prefix filtering to improve set similarity joins,https://www.sciencedirect.com/science/article/pii/S0306437910000657,Pages 1-114 (March 2011),March 2011
Slicing the metric space to provide quick indexing of complex data in the main memory,https://www.sciencedirect.com/science/article/pii/S030643791000058X,Pages 1-114 (March 2011),March 2011
Tool support for the design and management of context models,https://www.sciencedirect.com/science/article/pii/S0306437910000669,Pages 1-114 (March 2011),March 2011
IFC: EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437910000682,"Volume 35, Issue 8",December 2010
Tuning the ensemble selection process of schema matchers,https://www.sciencedirect.com/science/article/pii/S0306437910000384,"Volume 35, Issue 8",December 2010
Continuous reverse k nearest neighbor monitoring on moving objects in road networks,https://www.sciencedirect.com/science/article/pii/S0306437910000414,"Volume 35, Issue 8",December 2010
Anonymization of moving objects databases by clustering and perturbation,https://www.sciencedirect.com/science/article/pii/S0306437910000426,"Volume 35, Issue 8",December 2010
Optimized algorithms for predictive range and KNN queries on moving objects,https://www.sciencedirect.com/science/article/pii/S0306437910000438,"Volume 35, Issue 8",December 2010
Approximate algorithms with generalizing attribute values for k-anonymity,https://www.sciencedirect.com/science/article/pii/S0306437910000566,"Volume 35, Issue 8",December 2010
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437910000451,"Volume 35, Issue 7",November 2010
VISTO: A new CBIR system for vector images,https://www.sciencedirect.com/science/article/pii/S030643790900101X,"Volume 35, Issue 7",November 2010
Modeling and mining of dynamic trust in complex service-oriented systems,https://www.sciencedirect.com/science/article/pii/S0306437910000153,"Volume 35, Issue 7",November 2010
A methodology for the semi-automatic creation of data-driven detailed business ontologies,https://www.sciencedirect.com/science/article/pii/S0306437910000165,"Volume 35, Issue 7",November 2010
SPGProfile: Speak Group Profile,https://www.sciencedirect.com/science/article/pii/S030643791000027X,"Volume 35, Issue 7",November 2010
A genetic based disk scheduling method to decrease makespan and missed tasks,https://www.sciencedirect.com/science/article/pii/S0306437910000281,"Volume 35, Issue 7",November 2010
Extracting a largest redundancy-free XML storage structure from an acyclic hypergraph in polynomial time,https://www.sciencedirect.com/science/article/pii/S0306437910000396,"Volume 35, Issue 7",November 2010
Indexing high-dimensional data for main-memory similarity search,https://www.sciencedirect.com/science/article/pii/S0306437910000402,"Volume 35, Issue 7",November 2010
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S030643791000030X,"Volume 35, Issue 6",September 2010
Automated analysis of feature models 20 years later: A literature review,https://www.sciencedirect.com/science/article/pii/S0306437910000025,"Volume 35, Issue 6",September 2010
A meta-index for querying distributed moving object database servers,https://www.sciencedirect.com/science/article/pii/S0306437909001173,"Volume 35, Issue 6",September 2010
Finding an application-appropriate model for XML data warehouses,https://www.sciencedirect.com/science/article/pii/S0306437909001203,"Volume 35, Issue 6",September 2010
Adaptive relaxation for querying heterogeneous XML data sources,https://www.sciencedirect.com/science/article/pii/S0306437910000141,"Volume 35, Issue 6",September 2010
IFC: EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437910000190,Pages 529-614 (July 2010),July 2010
Information Systems Special Issue on SBBD 2007,https://www.sciencedirect.com/science/article/pii/S0306437910000177,Pages 529-614 (July 2010),July 2010
Modeling the web as a hypergraph to compute page reputation,https://www.sciencedirect.com/science/article/pii/S0306437909000106,Pages 529-614 (July 2010),July 2010
PaMS: A component-based service for finding the missing full text of articles cataloged in a digital library,https://www.sciencedirect.com/science/article/pii/S0306437909000404,Pages 529-614 (July 2010),July 2010
Efficient bulk-loading on dynamic metric access methods,https://www.sciencedirect.com/science/article/pii/S0306437909000672,Pages 529-614 (July 2010),July 2010
Tree pattern mining with tree automata constraints,https://www.sciencedirect.com/science/article/pii/S0306437909000878,Pages 529-614 (July 2010),July 2010
Modelling and querying geographical data warehouses,https://www.sciencedirect.com/science/article/pii/S0306437909001033,Pages 529-614 (July 2010),July 2010
IFC - EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437910000050,Pages 375-528 (June 2010),June 2010
"Vocabularies, ontologies, and rules for enterprise and business process modeling and management",https://www.sciencedirect.com/science/article/pii/S0306437910000037,Pages 375-528 (June 2010),June 2010
Modeling languages for business processes and business rules: A representational analysis,https://www.sciencedirect.com/science/article/pii/S0306437909000118,Pages 375-528 (June 2010),June 2010
Evaluating ontologies: Towards a cognitive measure of quality,https://www.sciencedirect.com/science/article/pii/S0306437908000689,Pages 375-528 (June 2010),June 2010
An ontology modelling perspective on business reporting,https://www.sciencedirect.com/science/article/pii/S0306437908000938,Pages 375-528 (June 2010),June 2010
From UML/OCL to SBVR specifications: A challenging transformation,https://www.sciencedirect.com/science/article/pii/S030643790800094X,Pages 375-528 (June 2010),June 2010
A ‘context-aware’ and agent-centric perspective for the alignment between individuals and organizations,https://www.sciencedirect.com/science/article/pii/S0306437909000349,Pages 375-528 (June 2010),June 2010
Activity labeling in process modeling: Empirical insights and recommendations,https://www.sciencedirect.com/science/article/pii/S0306437909000313,Pages 375-528 (June 2010),June 2010
Content value chains modelling using a copyright ontology,https://www.sciencedirect.com/science/article/pii/S0306437908000926,Pages 375-528 (June 2010),June 2010
Semantic reengineering of business processes,https://www.sciencedirect.com/science/article/pii/S0306437909000647,Pages 375-528 (June 2010),June 2010
Modeling organizational performance indicators,https://www.sciencedirect.com/science/article/pii/S0306437909001197,Pages 375-528 (June 2010),June 2010
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437909001227,"Volume 35, Issue 3",May 2010
Competitive advantage of enterprise resource planning vendors in Iran,https://www.sciencedirect.com/science/article/pii/S030643790900088X,"Volume 35, Issue 3",May 2010
Tractable database design and datalog abduction through bounded treewidth,https://www.sciencedirect.com/science/article/pii/S0306437909000891,"Volume 35, Issue 3",May 2010
A reciprocal framework for spatial K-anonymity,https://www.sciencedirect.com/science/article/pii/S0306437909000994,"Volume 35, Issue 3",May 2010
"Query rewritings using views for XPath queries, framework, and methodologies",https://www.sciencedirect.com/science/article/pii/S0306437909001045,"Volume 35, Issue 3",May 2010
Mining frequent closed patterns in pointset databases,https://www.sciencedirect.com/science/article/pii/S0306437909001057,"Volume 35, Issue 3",May 2010
Empirical evidence for the usefulness of Armstrong relations in the acquisition of meaningful functional dependencies,https://www.sciencedirect.com/science/article/pii/S0306437909001185,"Volume 35, Issue 3",May 2010
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437909001070,Pages 139-270 (April 2010),April 2010
Foreword,https://www.sciencedirect.com/science/article/pii/S0306437909000830,Pages 139-270 (April 2010),April 2010
An evidential approach to query interface matching on the deep Web,https://www.sciencedirect.com/science/article/pii/S0306437909000842,Pages 139-270 (April 2010),April 2010
Computing certain answers in the presence of dependencies,https://www.sciencedirect.com/science/article/pii/S0306437909000854,Pages 139-270 (April 2010),April 2010
A bi-labeling based XPath processing system,https://www.sciencedirect.com/science/article/pii/S0306437909000520,Pages 139-270 (April 2010),April 2010
Finding and ranking compact connected trees for effective keyword proximity search in XML documents,https://www.sciencedirect.com/science/article/pii/S0306437909000532,Pages 139-270 (April 2010),April 2010
A practical model on controlling the ERP implementation risks,https://www.sciencedirect.com/science/article/pii/S0306437909000659,Pages 139-270 (April 2010),April 2010
On social Web sites,https://www.sciencedirect.com/science/article/pii/S0306437909000866,Pages 139-270 (April 2010),April 2010
