URL,Journal_Title,Standardized_Title,month_year,Abstract,Keywords,Author_Name,Standardized_Author,Author_University,Standardized_University,Author_State,Author_Country
https://www.sciencedirect.com/science/article/pii/S0306437921001265,Information Systems,Measuring the interestingness of temporal logic behavioral specifications in process mining,,,"['Declarative process mining', 'Specification mining', 'Association rule mining', 'Interestingness measures', 'Temporal rules']",Fabrizio Maria Maggi,Fabrizio Maria Maggi,Free University of Bozen-Bolzano,Free University of Bozen-Bolzano,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437921001265,Information Systems,Measuring the interestingness of temporal logic behavioral specifications in process mining,,,"['Declarative process mining', 'Specification mining', 'Association rule mining', 'Interestingness measures', 'Temporal rules']",Jan Mendling,Jan Mendling,,,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437921001277,Information Systems,Entropic relevance: A mechanism for measuring stochastic process models discovered from event data,,,[],Hanan Alkhammash,Hanan Alkhammash,The University of Melbourne,The University of Melbourne,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437921001277,Information Systems,Entropic relevance: A mechanism for measuring stochastic process models discovered from event data,,,[],Artem Polyvyanyy,Artem Polyvyanyy,The University of Melbourne,The University of Melbourne,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437921001277,Information Systems,Entropic relevance: A mechanism for measuring stochastic process models discovered from event data,,,[],Alistair Moffat,Alistair Moffat,The University of Melbourne,The University of Melbourne,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437921001277,Information Systems,Entropic relevance: A mechanism for measuring stochastic process models discovered from event data,,,[],Luciano García-Bañuelos,Luciano García-Bañuelos,,,,Mexico
https://www.sciencedirect.com/science/article/pii/S0306437922000205,Information Systems,Petri net-based object-centric processes with read-only data☆,,,[],Silvio Ghilardi,Silvio Ghilardi,,,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437922000205,Information Systems,Petri net-based object-centric processes with read-only data☆,,,[],Alessandro Gianola,Alessandro Gianola,Faculty of Computer Science,Faculty of Computer Science,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437922000205,Information Systems,Petri net-based object-centric processes with read-only data☆,,,[],Marco Montali,Marco Montali,Faculty of Computer Science,Faculty of Computer Science,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437922000205,Information Systems,Petri net-based object-centric processes with read-only data☆,,,[],Andrey Rivkin,Andrey Rivkin,Faculty of Computer Science,Faculty of Computer Science,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437922000114,Information Systems,Editorial Board,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437921001654,Information Systems,Adaptive personalized recommender system using learning automata and items clustering,,,[],Mansoureh Ghiasabadi Farahani,Mansoureh Ghiasabadi Farahani,Islamic Azad University,Islamic Azad University,,Iran
https://www.sciencedirect.com/science/article/pii/S0306437921001654,Information Systems,Adaptive personalized recommender system using learning automata and items clustering,,,[],Javad Akbari Torkestani,Javad Akbari Torkestani,Islamic Azad University,Islamic Azad University,,Iran
https://www.sciencedirect.com/science/article/pii/S0306437921001654,Information Systems,Adaptive personalized recommender system using learning automata and items clustering,,,[],Mohsen Rahmani,Mohsen Rahmani,Faculty of Engineering,Faculty of Engineering,,Iran
https://www.sciencedirect.com/science/article/pii/S030643792100154X,Information Systems,Extracting value from Brazilian Court decisions,,,[],William Paulo Ducca Fernandes,William Paulo Ducca Fernandes,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S030643792100154X,Information Systems,Extracting value from Brazilian Court decisions,,,[],Isabella Zalcberg Frajhof,Isabella Zalcberg Frajhof,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S030643792100154X,Information Systems,Extracting value from Brazilian Court decisions,,,[],Guilherme da Franca Couto Fernandes de Almeida,Guilherme Da Franca Couto Fernandes De Almeida,Yale University,Yale University,,United States of America
https://www.sciencedirect.com/science/article/pii/S030643792100154X,Information Systems,Extracting value from Brazilian Court decisions,,,[],Ariane Moraes Bueno Rodrigues,Ariane Moraes Bueno Rodrigues,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S030643792100154X,Information Systems,Extracting value from Brazilian Court decisions,,,[],Carlos Nelson Konder,Carlos Nelson Konder,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S030643792100154X,Information Systems,Extracting value from Brazilian Court decisions,,,[],Rafael Barbosa Nasser,Rafael Barbosa Nasser,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S030643792100154X,Information Systems,Extracting value from Brazilian Court decisions,,,[],Gustavo Robichez de Carvalho,Gustavo Robichez De Carvalho,,,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437921001538,Information Systems,Towards defining data interpretability in open data portals: Challenges and research opportunities,,,[],Raissa Barcellos,Raissa Barcellos,Fluminense Federal University,Fluminense Federal University,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437921001538,Information Systems,Towards defining data interpretability in open data portals: Challenges and research opportunities,,,[],Flavia Bernardini,Flavia Bernardini,Fluminense Federal University,Fluminense Federal University,,Brazil
https://www.sciencedirect.com/science/article/pii/S0306437921001538,Information Systems,Towards defining data interpretability in open data portals: Challenges and research opportunities,,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437921001526,Information Systems,Accurate privacy-preserving record linkage for databases with missing values,,,[],Sirintra Vaiwsri,Sirintra Vaiwsri,School of Computing,School of Computing,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437921001526,Information Systems,Accurate privacy-preserving record linkage for databases with missing values,,,[],Thilina Ranbaduge,Thilina Ranbaduge,School of Computing,School of Computing,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437921001526,Information Systems,Accurate privacy-preserving record linkage for databases with missing values,,,[],Peter Christen,Peter Christen,School of Computing,School of Computing,,Australia
https://www.sciencedirect.com/science/article/pii/S0306437921001526,Information Systems,Accurate privacy-preserving record linkage for databases with missing values,,,[],Rainer Schnell,Rainer Schnell,University of Duisburg–Essen,University of Duisburg–Essen,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437922000011,Information Systems,"Editorial “Managing, Mining and Learning in the Legal Data Domain”",,,[],,,,,,
https://www.sciencedirect.com/science/article/pii/S0306437921001551,Information Systems,Legal Information Retrieval systems: State-of-the-art and open issues,,,[],Carlo Sansone,Carlo Sansone,University of Naples “Federico II”,University of Naples “Federico II”,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437921001551,Information Systems,Legal Information Retrieval systems: State-of-the-art and open issues,,,[],Giancarlo Sperlí,Giancarlo Sperlí,University of Naples “Federico II”,University of Naples “Federico II”,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437921000636,Information Systems,ECHR-OD: On building an integrated open repository of legal documents for machine learning applications☆,,,[],Alexandre Quemy,Alexandre Quemy,,,,Poland
https://www.sciencedirect.com/science/article/pii/S0306437921000636,Information Systems,ECHR-OD: On building an integrated open repository of legal documents for machine learning applications☆,,,[],Robert Wrembel,Robert Wrembel,,,,Poland
https://www.sciencedirect.com/science/article/pii/S0306437921000788,Information Systems,A knowledge-centered framework for exploration and retrieval of legal documents,,,[],Silvana Castano,Silvana Castano,,,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437921000788,Information Systems,A knowledge-centered framework for exploration and retrieval of legal documents,,,[],Mattia Falduti,Mattia Falduti,,,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437921000788,Information Systems,A knowledge-centered framework for exploration and retrieval of legal documents,,,[],Alfio Ferrara,Alfio Ferrara,,,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437921000788,Information Systems,A knowledge-centered framework for exploration and retrieval of legal documents,,,[],Stefano Montanelli,Stefano Montanelli,,,,Italy
https://www.sciencedirect.com/science/article/pii/S0306437921001563,Information Systems,"Lynx: A knowledge-based AI service platform for content processing, enrichment and analysis for the legal domain",,,"['00-01', '99-00', 'Text analytics', 'Tools', 'Systems', 'Applications', 'Knowledge discovery/representation']",Julián Moreno Schneider,Julián Moreno Schneider,,,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437921001563,Information Systems,"Lynx: A knowledge-based AI service platform for content processing, enrichment and analysis for the legal domain",,,"['00-01', '99-00', 'Text analytics', 'Tools', 'Systems', 'Applications', 'Knowledge discovery/representation']",Georg Rehm,Georg Rehm,,,,Germany
https://www.sciencedirect.com/science/article/pii/S0306437921001563,Information Systems,"Lynx: A knowledge-based AI service platform for content processing, enrichment and analysis for the legal domain",,,"['00-01', '99-00', 'Text analytics', 'Tools', 'Systems', 'Applications', 'Knowledge discovery/representation']",Elena Montiel-Ponsoda,Elena Montiel-Ponsoda,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437921001563,Information Systems,"Lynx: A knowledge-based AI service platform for content processing, enrichment and analysis for the legal domain",,,"['00-01', '99-00', 'Text analytics', 'Tools', 'Systems', 'Applications', 'Knowledge discovery/representation']",Víctor Rodríguez-Doncel,Víctor Rodríguez-Doncel,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437921001563,Information Systems,"Lynx: A knowledge-based AI service platform for content processing, enrichment and analysis for the legal domain",,,"['00-01', '99-00', 'Text analytics', 'Tools', 'Systems', 'Applications', 'Knowledge discovery/representation']",Patricia Martín-Chozas,Patricia Martín-Chozas,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437921001563,Information Systems,"Lynx: A knowledge-based AI service platform for content processing, enrichment and analysis for the legal domain",,,"['00-01', '99-00', 'Text analytics', 'Tools', 'Systems', 'Applications', 'Knowledge discovery/representation']",María Navas-Loro,María Navas-Loro,,,,Spain
https://www.sciencedirect.com/science/article/pii/S0306437921001563,Information Systems,"Lynx: A knowledge-based AI service platform for content processing, enrichment and analysis for the legal domain",,,"['00-01', '99-00', 'Text analytics', 'Tools', 'Systems', 'Applications', 'Knowledge discovery/representation']",Martin Kaltenböck,Martin Kaltenböck,,,,Austria
